Date,Open,High,Low,Close,Adj Close,Volume
2013-03-25,52.025002,52.396000,51.876999,51.999001,48.091198,5420000
2013-03-26,52.299999,53.719002,52.222000,53.547001,49.522858,9106000
2013-03-27,53.221001,54.073002,53.037998,53.803001,49.759628,6483000
2013-03-28,53.840000,54.195999,53.689999,54.112999,50.046318,6689000
2013-04-01,54.243999,54.689999,53.599998,53.723000,49.685631,5501000
2013-04-02,54.070000,54.398998,53.902000,54.058998,49.996365,3696000
2013-04-03,54.084999,54.296001,53.039001,53.325001,49.317528,5330000
2013-04-04,53.275002,53.563999,53.014000,53.422001,49.407249,4432000
2013-04-05,52.703999,53.240002,52.699001,53.160000,49.723400,5783000
2013-04-08,53.069000,53.566002,52.978001,53.437000,49.982498,3631000
2013-04-09,53.400002,53.435001,52.314999,52.764000,49.352997,9011000
2013-04-10,52.966999,53.798000,52.842999,53.443001,49.988102,4839000
2013-04-11,53.442001,54.231998,53.257000,54.124001,50.625080,5679000
2013-04-12,53.465000,53.641998,52.960999,53.299000,49.853413,6794000
2013-04-15,53.022999,53.384998,52.171001,52.171001,48.798328,5281000
2013-04-16,52.311001,53.158001,52.206001,53.158001,49.721527,5494000
2013-04-17,52.724998,53.085999,52.467999,52.576000,49.177155,6310000
2013-04-18,52.575001,52.647999,52.099998,52.099998,48.731926,6434000
2013-04-19,52.283001,52.370998,51.855999,52.195999,48.821716,5106000
2013-04-22,52.205002,52.368999,51.879002,52.210999,48.835747,4398000
2013-04-23,52.594002,53.118999,52.359001,53.099998,49.667271,3569000
2013-04-24,53.196999,53.474998,53.123001,53.202000,49.762680,2663000
2013-04-25,53.412998,53.900002,52.514999,53.514000,50.054516,3787000
2013-04-26,53.422001,53.816002,53.347000,53.533001,50.072296,4543000
2013-04-29,53.748001,53.999001,53.535000,53.901001,50.416500,3809000
2013-04-30,53.979000,55.292999,53.957001,55.292999,51.718506,7987000
2013-05-01,53.876999,54.485001,53.602001,53.981998,50.492256,10110000
2013-05-02,53.599998,54.733002,53.569000,54.553001,51.026340,9470000
2013-05-03,55.174000,55.765999,55.063000,55.355000,51.776493,7941000
2013-05-06,55.360001,55.676998,54.702999,54.772999,51.232124,6063000
2013-05-07,54.807999,55.193001,54.543999,55.125999,51.562298,4333000
2013-05-08,55.117001,55.495998,54.827999,55.372002,51.792400,4391000
2013-05-09,55.294998,55.617001,54.988998,55.188000,51.620300,4387000
2013-05-10,55.379002,55.754002,53.379002,55.513000,51.924286,4670000
2013-05-13,55.299999,55.841000,55.299999,55.584000,51.990704,3441000
2013-05-14,55.785999,57.125000,55.641998,56.967999,53.285225,6568000
2013-05-15,57.034000,57.494999,56.916000,57.436001,53.722973,6555000
2013-05-16,57.286999,57.366001,57.014000,57.014000,53.328243,4409000
2013-05-17,57.436001,58.500000,57.224998,58.478001,54.697609,6242000
2013-05-20,58.313999,58.854000,58.202000,58.334000,54.562927,4466000
2013-05-21,58.452999,58.900002,58.240002,58.485001,54.704151,3918000
2013-05-22,58.700001,58.828999,57.613998,57.671001,53.942783,5612000
2013-05-23,56.977001,57.699001,56.838001,56.973000,53.289902,6476000
2013-05-24,56.674999,57.286999,56.332001,57.146000,53.451717,3910000
2013-05-28,58.000000,58.527000,57.571999,57.574001,53.852055,4709000
2013-05-29,57.231998,57.620998,57.044998,57.300999,53.596699,3508000
2013-05-30,57.355000,58.264000,57.201000,57.616001,53.891335,3784000
2013-05-31,57.520000,58.060001,56.960999,57.025002,53.338539,6107000
2013-06-03,57.133999,57.591000,56.866001,57.591000,53.867954,5822000
2013-06-04,57.548000,57.689999,56.398998,56.821999,53.148663,6460000
2013-06-05,56.500000,56.820999,55.928001,55.957001,52.339584,5421000
2013-06-06,55.775002,56.515999,55.709999,56.494999,52.842800,4399000
2013-06-07,56.775002,56.937000,56.367001,56.625000,52.964397,7163000
2013-06-10,56.759998,56.909000,56.265999,56.577999,52.920433,4113000
2013-06-11,56.216999,56.523998,56.000000,56.043999,52.420956,4334000
2013-06-12,56.477001,56.511002,55.798000,55.798000,52.190857,5816000
2013-06-13,55.756001,57.554001,55.706001,57.372002,53.663101,8606000
2013-06-14,57.401001,57.478001,56.919998,57.116001,53.423660,6231000
2013-06-17,57.407001,58.098000,57.407001,57.819000,54.081200,7248000
2013-06-18,58.154999,58.487999,58.022999,58.441002,54.662998,5495000
2013-06-19,58.554001,59.188999,58.528000,58.637001,54.846333,7661000
2013-06-20,57.959999,58.570000,57.219002,57.271999,53.569572,9215000
2013-06-21,57.918999,57.990002,56.888000,57.328999,53.622890,12178000
2013-06-24,56.337002,56.958000,55.748001,56.259998,52.622986,9427000
2013-06-25,56.727001,56.763000,56.161999,56.458000,52.808193,8312000
2013-06-26,56.799999,57.275002,56.379002,57.000000,53.315159,5343000
2013-06-27,57.153000,57.743000,57.000000,57.068001,53.378754,5942000
2013-06-28,56.917000,57.450001,56.646999,57.450001,53.736065,10396000
2013-07-01,57.861000,59.000000,57.755001,58.320999,54.550758,8534000
2013-07-02,58.189999,58.895000,57.971001,58.306000,54.536728,5605000
2013-07-03,57.978001,58.764999,57.978001,58.618000,54.828556,2434000
2013-07-05,59.000000,59.502998,58.599998,59.502998,56.231918,5465000
2013-07-08,59.717999,60.273998,58.917000,58.929001,55.689476,7052000
2013-07-09,59.372002,59.648998,59.187000,59.359001,56.095844,5922000
2013-07-10,59.360001,59.514000,58.737999,59.091000,55.842575,5330000
2013-07-11,59.681999,60.161999,59.216000,60.102001,56.797993,4652000
2013-07-12,60.075001,60.181999,59.636002,59.886002,56.593864,4498000
2013-07-15,59.924000,60.000000,59.400002,59.587002,56.311302,4306000
2013-07-16,59.622002,59.791000,58.938000,58.979000,55.736729,4682000
2013-07-17,58.299999,59.394001,58.294998,59.334999,56.073162,9218000
2013-07-18,59.603001,60.074001,59.452000,59.692001,56.410530,3487000
2013-07-19,59.877998,60.095001,59.265999,59.333000,56.071274,8235000
2013-07-22,59.433998,60.384998,59.306000,60.259998,56.947308,5362000
2013-07-23,60.382999,60.485001,59.750000,59.799999,56.512589,4649000
2013-07-24,59.833000,60.000000,58.965000,59.098999,55.850128,7752000
2013-07-25,59.419998,60.186001,59.414001,59.897999,56.605202,7277000
2013-07-26,59.660999,59.973000,59.292000,59.814999,56.526768,3848000
2013-07-29,59.887001,60.098999,59.452999,59.702000,56.419983,3266000
2013-07-30,59.965000,60.389999,59.907001,60.141998,56.835785,6028000
2013-07-31,62.449001,62.623001,56.702000,61.061001,57.704277,40090000
2013-08-01,61.874001,64.964996,61.874001,64.638000,61.084637,30337000
2013-08-02,64.428001,64.702003,64.040001,64.556999,61.008083,6684000
2013-08-05,64.122002,64.585999,64.042999,64.245003,60.713242,5878000
2013-08-06,64.221001,65.697998,63.994999,65.400002,61.804741,8199000
2013-08-07,65.300003,65.300003,64.503998,64.632004,61.078968,5860000
2013-08-08,64.905998,65.000000,64.149002,64.584000,61.033604,4532000
2013-08-09,64.737000,64.737000,63.768002,63.796001,60.288925,3933000
2013-08-12,63.960999,63.960999,62.919998,63.071999,59.604725,5240000
2013-08-13,63.681000,63.681000,63.021000,63.333000,59.851387,3245000
2013-08-14,63.561001,63.713001,62.806999,62.998001,59.534794,3943000
2013-08-15,62.386002,62.479000,61.563000,61.874001,58.472584,5329000
2013-08-16,61.830002,62.423000,61.612000,61.820999,58.422497,4834000
2013-08-19,61.915001,62.601002,61.750000,61.988998,58.581257,3907000
2013-08-20,62.115002,62.507999,61.897999,62.241001,58.819405,2985000
2013-08-21,61.960999,62.758999,61.800999,61.931000,58.526455,9306000
2013-08-22,62.299999,62.299999,61.686001,62.108002,58.693714,3926000
2013-08-23,62.202999,62.658001,61.800999,62.611000,59.169071,4587000
2013-08-26,62.575001,62.575001,61.453999,61.518002,58.136150,5829000
2013-08-27,60.818001,61.258999,60.587002,60.792000,57.450066,5471000
2013-08-28,60.590000,61.321999,60.542000,61.061001,57.704277,6406000
2013-08-29,61.049999,61.840000,61.044998,61.257000,57.889500,5060000
2013-08-30,61.395000,61.498001,60.359001,60.608002,57.276184,6123000
2013-09-03,61.200001,62.481998,61.049000,62.345001,58.917694,11390000
2013-09-04,62.345001,62.766998,61.750000,62.340000,58.912964,4018000
2013-09-05,62.299999,63.162998,62.247002,62.900002,59.442181,3822000
2013-09-06,63.200001,63.973999,62.712002,63.661999,60.162281,5874000
2013-09-09,63.800999,64.088997,63.553001,64.040001,60.519508,6169000
2013-09-10,64.398003,65.209999,64.362999,65.150002,61.568501,7172000
2013-09-11,65.250000,66.322998,64.477997,65.846001,62.226227,7539000
2013-09-12,66.175003,67.230003,65.449997,66.751999,63.082413,10857000
2013-09-13,66.680000,66.980003,66.469002,66.640999,62.977528,6090000
2013-09-16,67.379997,67.500000,66.864998,67.099998,63.411301,7003000
2013-09-17,67.331001,68.084999,67.153000,67.917000,64.183365,4810000
2013-09-18,67.900002,68.851997,67.643997,68.764000,64.983810,4670000
2013-09-19,69.175003,69.500999,68.511002,68.637001,64.863777,5099000
2013-09-20,68.967003,68.967003,68.248001,68.573997,64.804253,6726000
2013-09-23,68.536003,68.999001,68.011002,68.299004,64.544380,5171000
2013-09-24,68.250000,69.166000,67.834000,68.537003,64.769310,6000000
2013-09-25,68.367996,68.603996,67.174004,67.194000,63.500141,8780000
2013-09-26,67.523003,67.976997,67.249001,67.758003,64.033127,3815000
2013-09-27,67.742996,68.261002,67.513000,68.184998,64.436646,3133000
2013-09-30,67.765999,67.780998,67.017998,67.278000,63.579517,4362000
2013-10-01,67.442001,67.958000,67.248001,67.778999,64.052963,4121000
2013-10-02,67.542999,67.641998,67.134003,67.630997,63.913094,4632000
2013-10-03,67.318001,67.589996,66.404999,66.905998,63.227962,5547000
2013-10-04,66.806000,67.472000,66.744003,67.333000,63.631493,4077000
2013-10-07,66.778000,67.099998,66.516998,66.607002,63.511341,5289000
2013-10-08,66.629997,66.735001,65.143997,65.387001,62.348030,7294000
2013-10-09,65.572998,66.446999,64.744003,65.723000,62.668430,6541000
2013-10-10,66.834000,67.859001,66.688004,67.859001,64.705154,4913000
2013-10-11,67.885002,68.554001,67.573997,68.417999,65.238174,5458000
2013-10-14,67.942001,69.004997,67.430000,68.910004,65.707314,3598000
2013-10-15,68.724998,69.323997,68.265999,68.639000,65.448906,9156000
2013-10-16,68.945999,69.959000,68.777000,69.550003,66.317566,5440000
2013-10-17,69.268997,70.500000,69.261002,70.463997,67.189064,5420000
2013-10-18,70.699997,71.639000,70.110001,71.518997,68.195053,5959000
2013-10-21,71.702003,71.987000,70.917999,71.783997,68.447731,4799000
2013-10-22,72.176003,72.739998,71.661003,71.867996,68.527824,4306000
2013-10-23,71.599998,71.662003,70.700996,71.097000,67.792664,4414000
2013-10-24,71.455002,72.698997,71.401001,72.469002,69.100883,4020000
2013-10-25,72.500000,73.245003,72.004997,72.377998,69.014130,4640000
2013-10-28,72.403000,73.160004,72.136002,72.994003,69.601494,4411000
2013-10-29,73.344002,73.782997,72.754997,73.244003,69.839882,4655000
2013-10-30,73.399002,73.459999,72.135002,72.568001,69.195297,5562000
2013-10-31,73.003998,73.461998,70.738998,71.709999,68.377167,10221000
2013-11-01,72.394997,73.924004,72.318001,73.748001,70.320435,8304000
2013-11-04,73.833000,73.982002,72.624001,72.839996,69.454651,4568000
2013-11-05,72.731003,73.823997,72.322998,73.638000,70.215553,6120000
2013-11-06,73.800003,73.835999,73.009003,73.387001,69.976212,4849000
2013-11-07,73.736000,73.754997,71.962997,72.132004,68.779556,4743000
2013-11-08,72.049004,73.449997,72.049004,73.446999,70.033432,4558000
2013-11-11,73.411003,74.342003,73.223000,74.115997,70.671341,4068000
2013-11-12,73.946999,74.070000,73.153000,73.767998,70.339516,4520000
2013-11-13,73.500000,73.745003,73.190002,73.547997,70.129738,4843000
2013-11-14,73.500000,74.400002,73.456001,74.352997,70.897339,3384000
2013-11-15,74.355003,75.360001,74.355003,75.225998,71.729759,4843000
2013-11-18,75.372002,75.970001,75.121002,75.455002,71.948112,6949000
2013-11-19,75.449997,75.750000,74.500999,74.695000,71.223442,3141000
2013-11-20,74.800003,75.399002,74.345001,74.593002,71.126175,3059000
2013-11-21,74.484001,74.959000,74.484001,74.699997,71.228195,3685000
2013-11-22,74.751999,75.586998,74.652000,75.445000,71.938583,3796000
2013-11-25,75.917000,75.949997,75.239998,75.649002,72.133110,4461000
2013-11-26,75.693001,76.514999,75.500000,75.704002,72.185570,5048000
2013-11-27,76.099998,76.447998,75.610001,76.040001,72.505920,2596000
2013-11-29,76.142998,76.500000,75.962997,76.081001,72.545029,2388000
2013-12-02,76.081001,76.375000,75.400002,75.612000,72.097832,4185000
2013-12-03,75.290001,75.515999,74.724998,75.410004,71.905228,4184000
2013-12-04,75.199997,75.375000,74.405998,74.817001,71.339775,5091000
2013-12-05,75.025002,75.489998,74.700996,75.150002,71.657288,3597000
2013-12-06,75.774002,75.964996,75.272003,75.847000,72.321892,3310000
2013-12-09,76.290001,76.648003,75.800003,75.886002,72.359085,4348000
2013-12-10,75.849998,76.910004,75.849998,76.361000,72.812004,6168000
2013-12-11,79.374001,80.163002,78.946999,79.056999,75.382698,25460000
2013-12-12,79.150002,79.150002,78.133003,78.253998,74.617027,10075000
2013-12-13,78.550003,79.179001,78.346001,78.796997,75.134796,6828000
2013-12-16,79.300003,80.045998,79.169998,79.675003,75.971985,7478000
2013-12-17,79.980003,80.353996,79.612000,79.794998,76.086418,9610000
2013-12-18,79.787003,80.350998,78.862999,80.206001,76.478294,10444000
2013-12-19,80.199997,80.920998,79.903000,80.538002,76.794868,9530000
2013-12-20,80.855003,82.320999,80.704002,81.705002,77.907623,13154000
2013-12-23,82.505997,82.563004,81.255997,81.510002,77.721687,8946000
2013-12-24,81.452003,81.582001,81.105003,81.320000,77.540527,4048000
2013-12-26,81.504997,82.190002,81.417000,82.190002,78.370087,5940000
2013-12-27,82.199997,82.834000,82.003998,82.787003,78.939346,5710000
2013-12-30,83.012001,83.891998,82.855003,83.330002,79.457115,7068000
2013-12-31,83.936996,83.938004,83.061996,83.545998,79.663078,6759000
2014-01-02,83.740997,83.796997,83.010002,83.414001,79.537216,7214000
2014-01-03,83.414001,83.580002,82.599998,83.081001,79.219666,6438000
2014-01-06,83.195999,83.388000,82.466003,82.668999,78.826820,7022000
2014-01-07,83.100998,83.918999,83.099998,83.709000,80.894890,7635000
2014-01-08,83.732002,84.401001,83.600998,83.683998,80.870728,6936000
2014-01-09,84.000000,84.424004,83.625000,84.360001,81.523994,7025000
2014-01-10,84.683998,84.748001,83.160004,83.475998,80.669724,8211000
2014-01-13,83.545998,83.800003,80.763000,81.000000,78.276970,12354000
2014-01-14,81.281998,82.296997,80.414001,82.170998,79.408600,10869000
2014-01-15,82.511002,82.977997,82.124001,82.336998,79.569038,7750000
2014-01-16,82.482002,82.799004,82.241997,82.550003,79.774857,4965000
2014-01-17,82.500000,83.402000,80.788002,81.842003,79.090652,13330000
2014-01-21,82.302002,82.655998,81.403000,81.848000,79.096466,10103000
2014-01-22,82.209999,83.900002,82.000000,83.300003,80.499649,7220600
2014-01-23,83.800003,83.809998,81.919998,82.360001,79.591255,6590300
2014-01-24,81.779999,81.980003,78.500000,78.510002,75.870667,9460200
2014-01-27,78.949997,78.980003,74.949997,76.050003,73.493370,13707500
2014-01-28,76.699997,79.089996,76.580002,78.830002,76.179916,7735000
2014-01-29,78.190002,78.669998,77.010002,77.699997,75.087898,7908500
2014-01-30,80.449997,80.550003,78.239998,79.760002,77.078651,8702200
2014-01-31,75.510002,76.989998,71.750000,75.680000,73.135803,23252800
2014-02-03,76.050003,76.410004,73.849998,73.910004,71.425316,9828200
2014-02-04,74.220001,74.349998,72.800003,73.120003,70.661873,11378100
2014-02-05,72.760002,73.500000,72.110001,72.839996,70.391273,7768100
2014-02-06,73.230003,74.910004,73.139999,74.900002,72.382034,6804600
2014-02-07,75.669998,76.930000,75.129997,76.309998,73.744637,8437500
2014-02-10,76.660004,77.339996,75.849998,76.349998,73.783295,4885600
2014-02-11,76.800003,76.830002,76.000000,76.190002,73.628662,5322900
2014-02-12,76.440002,76.930000,75.669998,75.970001,73.416054,4775200
2014-02-13,75.480003,76.639999,75.129997,76.529999,73.957222,4912300
2014-02-14,76.580002,77.660004,76.480003,77.389999,74.788330,4731900
2014-02-18,78.459999,78.489998,77.199997,77.489998,74.884956,5811700
2014-02-19,77.339996,78.010002,76.529999,76.650002,74.073212,6032800
2014-02-20,76.879997,76.879997,74.849998,75.860001,73.309746,8711100
2014-02-21,75.860001,76.349998,75.500000,75.699997,73.155151,6551800
2014-02-24,75.570000,76.970001,75.559998,75.959999,73.406403,7942200
2014-02-25,76.000000,76.970001,75.519997,76.739998,74.160172,7435800
2014-02-26,76.830002,77.410004,76.610001,77.360001,74.759331,7437200
2014-02-27,77.339996,78.010002,77.000000,77.760002,75.145889,4931400
2014-02-28,78.199997,78.669998,76.949997,77.720001,75.107239,5916500
2014-03-03,76.529999,77.089996,75.650002,76.730003,74.150513,6154600
2014-03-04,77.809998,78.800003,77.410004,78.500000,75.861015,5302700
2014-03-05,78.669998,78.879997,77.830002,78.199997,75.571083,4230200
2014-03-06,78.400002,78.709999,77.570000,77.629997,75.020241,4593400
2014-03-07,78.070000,78.250000,77.519997,77.940002,75.319817,4133600
2014-03-10,77.800003,77.940002,77.269997,77.389999,74.788330,3314700
2014-03-11,77.489998,78.449997,76.889999,77.900002,75.281174,4834400
2014-03-12,77.220001,78.339996,76.800003,78.339996,75.706375,4739700
2014-03-13,78.379997,78.769997,76.540001,76.620003,74.044212,6521400
2014-03-14,76.510002,77.220001,76.230003,76.339996,73.773643,4856900
2014-03-17,76.750000,77.839996,76.739998,77.830002,75.213524,3910900
2014-03-18,78.099998,78.980003,77.540001,78.919998,76.266884,4523500
2014-03-19,78.940002,79.599998,77.919998,78.309998,75.677383,5929300
2014-03-20,78.209999,78.650002,77.610001,78.410004,75.774040,5197800
2014-03-21,79.339996,79.830002,75.900002,75.989998,73.435394,15077700
2014-03-24,76.480003,77.709999,75.870003,77.389999,74.788330,8816800
2014-03-25,77.580002,77.769997,75.230003,75.279999,72.749252,7128300
2014-03-26,75.809998,76.169998,73.680000,73.709999,71.232040,7611000
2014-03-27,73.540001,73.620003,72.349998,73.339996,70.874466,7690100
2014-03-28,73.389999,73.790001,72.440002,73.220001,70.758507,5245000
2014-03-31,73.860001,74.870003,73.500000,74.699997,72.188751,5843600
2014-04-01,75.250000,75.339996,74.379997,74.809998,72.295067,4105600
2014-04-02,74.889999,75.349998,74.529999,74.699997,72.188751,4271600
2014-04-03,75.040001,75.550003,74.239998,74.529999,72.024452,4133300
2014-04-04,75.400002,75.489998,71.709999,72.180000,69.753464,8287100
2014-04-07,71.660004,71.959999,70.430000,71.330002,69.037239,9699100
2014-04-08,71.220001,71.940002,71.000000,71.519997,69.221153,6280200
2014-04-09,71.930000,73.669998,71.610001,73.559998,71.195580,6984700
2014-04-10,73.669998,74.320000,70.949997,71.169998,68.882408,8982800
2014-04-11,70.050003,70.379997,68.680000,68.680000,66.472443,11610500
2014-04-14,69.790001,71.970001,69.599998,71.180000,68.892075,10893900
2014-04-15,72.300003,72.739998,70.480003,72.150002,69.830887,7009600
2014-04-16,72.879997,73.949997,72.500000,73.930000,71.553680,7002300
2014-04-17,74.070000,74.820000,73.610001,74.129997,71.747253,5552300
2014-04-21,74.250000,74.629997,73.830002,74.309998,71.921463,5991600
2014-04-22,74.470001,74.769997,73.849998,74.529999,72.134384,5049800
2014-04-23,74.330002,74.500000,73.059998,73.360001,71.002007,5056400
2014-04-24,73.709999,74.720001,73.330002,74.349998,71.960213,5191700
2014-04-25,72.209999,73.000000,70.599998,70.660004,68.388786,9657700
2014-04-28,70.800003,72.160004,70.220001,71.239998,68.950150,8649400
2014-04-29,71.489998,72.610001,71.330002,72.029999,69.714767,6030500
2014-04-30,72.339996,73.629997,71.540001,73.550003,71.185928,6552600
2014-05-01,75.570000,76.709999,74.050003,74.220001,71.834366,9752000
2014-05-02,74.199997,74.500000,72.519997,73.779999,71.408508,5977100
2014-05-05,73.209999,74.860001,72.949997,74.820000,72.415077,4776900
2014-05-06,74.339996,74.470001,73.750000,73.809998,71.437538,4290100
2014-05-07,73.930000,74.370003,73.050003,73.870003,71.495621,4411900
2014-05-08,73.870003,75.470001,73.500000,74.239998,71.853714,4628200
2014-05-09,74.010002,74.440002,73.519997,74.379997,71.989212,2975600
2014-05-12,74.690002,75.220001,74.500000,75.019997,72.608650,2975200
2014-05-13,75.190002,75.430000,74.449997,74.830002,72.424767,3268500
2014-05-14,74.660004,75.019997,73.959999,74.099998,71.718208,2595900
2014-05-15,74.000000,74.239998,72.879997,73.080002,70.731010,4301600
2014-05-16,73.029999,73.860001,72.559998,73.750000,71.379471,3703800
2014-05-19,73.470001,74.379997,73.410004,73.860001,71.485931,3428800
2014-05-20,73.820000,74.489998,73.510002,73.650002,71.282677,3764700
2014-05-21,74.199997,75.639999,74.169998,75.629997,73.199036,4365800
2014-05-22,75.809998,76.220001,75.099998,75.750000,73.315186,4625400
2014-05-23,76.000000,76.669998,75.820000,76.449997,73.992683,3376100
2014-05-27,76.879997,77.889999,76.720001,77.029999,74.554039,5598000
2014-05-28,77.110001,77.250000,76.720001,76.930000,74.457260,2733300
2014-05-29,77.050003,77.230003,76.510002,76.790001,74.321747,3375600
2014-05-30,76.800003,77.029999,76.349998,76.449997,73.992683,5003500
2014-06-02,76.769997,77.209999,76.230003,77.050003,74.573410,3046400
2014-06-03,76.760002,77.000000,76.239998,76.349998,73.895905,2619100
2014-06-04,76.309998,76.529999,75.820000,76.320000,73.866867,2794700
2014-06-05,76.320000,77.169998,76.139999,76.839996,74.370155,2680300
2014-06-06,77.000000,77.879997,76.900002,77.470001,74.979912,3113900
2014-06-09,77.320000,77.489998,76.750000,76.860001,74.389496,3499900
2014-06-10,76.739998,77.559998,76.570000,77.360001,74.873428,3396100
2014-06-11,76.959999,77.430000,76.720001,76.870003,74.399193,3427500
2014-06-12,76.980003,77.139999,75.459999,75.720001,73.286156,3836400
2014-06-13,75.720001,76.139999,75.129997,75.940002,73.499092,3194900
2014-06-16,75.599998,75.779999,74.900002,75.110001,72.695763,5673600
2014-06-17,75.139999,75.430000,74.550003,74.980003,72.569923,4163700
2014-06-18,74.949997,75.209999,74.400002,75.120003,72.705444,3820800
2014-06-19,75.080002,75.419998,74.099998,74.269997,71.882744,5501900
2014-06-20,74.529999,75.010002,73.480003,73.809998,71.437538,9339300
2014-06-23,73.589996,74.300003,73.199997,74.139999,71.756943,4899900
2014-06-24,74.089996,74.790001,72.550003,72.699997,70.363220,5943800
2014-06-25,72.559998,73.550003,72.540001,73.040001,70.692291,3813600
2014-06-26,73.260002,73.279999,72.559998,72.769997,70.430977,4085000
2014-06-27,72.519997,73.610001,72.449997,73.400002,71.040741,12447500
2014-06-30,73.239998,73.879997,73.059998,73.470001,71.108475,4737000
2014-07-01,74.199997,75.910004,74.139999,75.529999,73.102264,6330900
2014-07-02,74.860001,76.389999,74.860001,76.199997,73.750725,3973700
2014-07-03,76.599998,76.900002,76.349998,76.739998,74.273376,3213400
2014-07-07,76.440002,76.639999,75.940002,76.180000,73.837227,3591100
2014-07-08,76.110001,76.150002,75.129997,75.690002,73.362259,3903600
2014-07-09,75.870003,76.669998,75.599998,76.629997,74.273376,3337000
2014-07-10,75.650002,75.959999,74.750000,75.470001,73.149048,3318000
2014-07-11,75.540001,75.849998,75.260002,75.830002,73.497971,2759000
2014-07-14,76.440002,77.709999,76.040001,77.330002,74.951851,5585800
2014-07-15,77.989998,79.220001,77.860001,78.320000,75.911400,7508400
2014-07-16,78.650002,78.690002,77.949997,78.309998,75.901680,3623200
2014-07-17,77.309998,77.870003,76.250000,76.389999,74.040726,5467000
2014-07-18,76.750000,77.650002,76.449997,77.500000,75.116615,3485700
2014-07-21,77.110001,77.440002,76.589996,77.349998,74.971222,3101300
2014-07-22,77.519997,78.389999,77.349998,78.269997,75.862915,3467200
2014-07-23,78.160004,78.379997,77.190002,77.739998,75.349228,3525800
2014-07-24,77.930000,78.059998,76.919998,77.570000,75.184456,5149600
2014-07-25,75.629997,76.029999,75.220001,75.750000,73.420418,5870200
2014-07-28,75.699997,76.209999,75.519997,76.190002,73.846893,3209100
2014-07-29,76.309998,76.610001,75.650002,75.889999,73.556129,4017200
2014-07-30,76.070000,76.290001,75.449997,75.910004,73.575508,5521200
2014-07-31,76.300003,76.320000,73.809998,74.150002,71.869644,7393700
2014-08-01,73.839996,75.440002,73.639999,74.980003,72.674103,6029500
2014-08-04,75.389999,75.849998,75.080002,75.680000,73.352592,4924000
2014-08-05,75.309998,75.660004,74.809998,75.199997,72.887344,4639000
2014-08-06,74.849998,75.580002,74.690002,75.360001,73.042412,2782900
2014-08-07,75.540001,75.680000,73.820000,74.059998,71.782410,4708000
2014-08-08,74.000000,75.230003,73.750000,75.169998,72.858276,3614300
2014-08-11,75.540001,76.070000,74.989998,75.629997,73.304115,3546600
2014-08-12,75.360001,75.820000,74.930000,75.629997,73.304115,2752400
2014-08-13,75.849998,76.510002,75.589996,76.300003,73.953506,3389600
2014-08-14,76.599998,76.610001,75.660004,76.050003,73.711197,2411400
2014-08-15,76.410004,76.570000,74.980003,75.209999,72.897041,4351900
2014-08-18,75.690002,76.820000,75.690002,76.769997,74.409050,4030300
2014-08-19,76.750000,76.800003,76.089996,76.400002,74.050446,3562200
2014-08-20,75.970001,76.480003,75.900002,76.389999,74.040726,2608200
2014-08-21,76.510002,77.120003,76.290001,76.989998,74.622292,2690000
2014-08-22,76.750000,76.879997,76.150002,76.480003,74.127975,2500700
2014-08-25,77.110001,77.209999,76.389999,76.430000,74.079521,3386300
2014-08-26,76.790001,77.849998,76.540001,77.000000,74.631989,3849000
2014-08-27,77.019997,77.120003,76.500000,76.639999,74.283051,1980800
2014-08-28,76.089996,76.430000,75.660004,76.160004,73.817841,2991600
2014-08-29,76.300003,76.480003,75.730003,75.809998,73.478592,3231600
2014-09-02,75.930000,76.010002,75.440002,75.580002,73.255661,3613200
2014-09-03,76.099998,76.190002,75.730003,75.940002,73.604599,2870200
2014-09-04,76.029999,76.820000,76.000000,76.379997,74.031059,2680300
2014-09-05,76.190002,76.930000,75.860001,76.860001,74.496277,3487400
2014-09-08,76.589996,76.849998,75.900002,76.230003,73.885681,2845600
2014-09-09,76.260002,76.510002,75.690002,76.070000,73.730591,4144700
2014-09-10,76.089996,76.930000,75.879997,76.650002,74.292770,4188000
2014-09-11,76.320000,76.449997,75.410004,75.620003,73.294434,4673100
2014-09-12,75.680000,76.070000,74.930000,75.470001,73.149048,4239500
2014-09-15,75.190002,75.419998,74.779999,75.239998,72.926117,4046800
2014-09-16,75.650002,76.800003,74.940002,76.589996,74.234589,4870400
2014-09-17,76.879997,76.900002,75.470001,76.220001,73.875977,5549400
2014-09-18,76.639999,77.809998,76.230003,77.800003,75.407394,5782900
2014-09-19,77.940002,78.370003,77.239998,77.279999,74.903381,8492600
2014-09-22,77.260002,77.360001,76.080002,76.160004,73.817841,3432900
2014-09-23,75.980003,76.250000,75.500000,75.510002,73.187813,3908100
2014-09-24,75.699997,77.050003,75.550003,77.050003,74.680450,3618900
2014-09-25,76.540001,76.639999,74.720001,74.720001,72.422104,5006100
2014-09-26,74.750000,75.169998,74.500000,75.059998,72.751640,3767500
2014-09-29,74.150002,74.889999,73.790001,74.519997,72.228249,3905900
2014-09-30,74.470001,75.309998,73.919998,73.919998,71.646698,9347500
2014-10-01,73.820000,74.180000,73.070000,73.320000,71.065163,6619400
2014-10-02,72.870003,73.730003,72.589996,73.419998,71.162079,5607000
2014-10-03,74.050003,74.629997,73.900002,74.330002,72.044090,5338000
2014-10-06,74.620003,74.779999,74.389999,74.510002,72.218575,4783400
